country,target domain,CLS,LCP,FID,OSI,category
US,https://www.europcar.com/en-us,0.01111,3165.284,401,2431.26589,car rentals
US,https://www.hiyacar.co.uk/,0.84327,2611.4575,130,1640.83771,car rentals
US,https://www.autoeurope.co.uk/,,,,,car rentals
US,https://blablacar.com/,0.00003,614.2935,68,614.2935,car rentals
US,https://www.goboony.co.uk/,0.01447,1425.427,154,1595.90364,car rentals
US,https://northgatevehiclehire.co.uk/,0.08993,1921.4185,241,3299.37627,car rentals
US,https://www.kendallcars.com/,0.15882,5795.09305,106,2850.71575,car rentals
US,https://www.reducemyexcess.co.uk/,0.03286,1325.8265,191,1209.69273,car rentals
US,https://www.avis.com/en/home,0.22668,3256.72325,396,3912.18681,car rentals
US,https://www.gotrentalcars.com/,0.00099,1612.4179,125,1473.2806,car rentals
US,https://www.carhireexcess.co.uk/,0.00473,2100.7799,16,1780.652,car rentals
US,https://www.arguscarhire.com/,0.35998,945.2465,217,1703.58799,car rentals
US,https://top-car-hire.com/,0.00472,2693.9405,58,2784.4517,car rentals
US,https://autorentals.com/,,,,,car rentals
US,https://www.lrparts.net/,0.05021,965.52817,97,2235.71555,car rentals
US,https://bipicar.com/de/de,0.00886,1647.2685,126,1094.12553,car rentals
US,https://drivalia.co.uk/,0.00027,4739.458,200,2477.23819,car rentals
US,https://www.hertz247.co.uk/UK/Home,0.36169,3057.499,240,2380.48813,car rentals
US,https://www.centauro.net/,0.00166,1886.2293,1046,5440.56841,car rentals
US,https://www.economybookings.com/,0.00362,2224.345,657,2264.0876,car rentals
US,https://login.microsoftonline.com/96eb113a-138d-4d7e-988c-a0f8c8685f5d/oauth2/authorize?client%5Fid=00000003%2D0000%2D0ff1%2Dce00%2D000000000000&response%5Fmode=form%5Fpost&response%5Ftype=code%20id%5Ftoken&resource=00000003%2D0000%2D0ff1%2Dce00%2D000000000000&scope=openid&nonce=58E80A4E0FD3C9914CE524E2A3E506BF7C4D1826B38FDE8D%2D7791D770C4D527AB07EA9AFF3D62471543CD60CC7F8D4C320C9E8B364E91C9EC&redirect%5Furi=https%3A%2F%2Fwebgainsltd%2Esharepoint%2Ecom%2F%5Fforms%2Fdefault%2Easpx&state=OD0w&claims=%7B%22id%5Ftoken%22%3A%7B%22xms%5Fcc%22%3A%7B%22values%22%3A%5B%22CP1%22%5D%7D%7D%7D&wsucxt=1&cobrandid=11bd8083%2D87e0%2D41b5%2Dbb78%2D0bc43c8a8e8a&client%2Drequest%2Did=52727ca1%2D707c%2Db000%2D9a27%2D027bfc587597&sso_reload=true,0.01814,1225.4905,34,1075.18346,car rentals
US,chrome-error://chromewebdata/,,,,,car rentals
US,https://holidaystravel.info/,0.0014,1380.3581,19,1084.1333,car rentals
US,https://login.microsoftonline.com/dbd7887d-30fb-4706-8f4b-3cee2404e731/oauth2/authorize?client%5Fid=00000003%2D0000%2D0ff1%2Dce00%2D000000000000&response%5Fmode=form%5Fpost&response%5Ftype=code%20id%5Ftoken&resource=00000003%2D0000%2D0ff1%2Dce00%2D000000000000&scope=openid&nonce=89B2AFEC6434D754610592125266D48561B53D6DB14EDE62%2DD6D727F762D93203F273ED0CE54A4DCB91E2FD54179D9664EC32AD08AE44F2AD&redirect%5Furi=https%3A%2F%2Fprmediaco%2Esharepoint%2Ecom%2F%5Fforms%2Fdefault%2Easpx&state=OD0w&claims=%7B%22id%5Ftoken%22%3A%7B%22xms%5Fcc%22%3A%7B%22values%22%3A%5B%22CP1%22%5D%7D%7D%7D&wsucxt=1&cobrandid=11bd8083%2D87e0%2D41b5%2Dbb78%2D0bc43c8a8e8a&client%2Drequest%2Did=53727ca1%2D201c%2Db000%2D8ecd%2D97ce6b23d4d6&sso_reload=true,0.02195,2082.3175,143,1598.25886,car rentals
US,https://login.microsoftonline.com/5644ed12-fa20-4533-9bbd-eb72eb418521/oauth2/authorize?client%5Fid=00000003%2D0000%2D0ff1%2Dce00%2D000000000000&response%5Fmode=form%5Fpost&response%5Ftype=code%20id%5Ftoken&resource=00000003%2D0000%2D0ff1%2Dce00%2D000000000000&scope=openid&nonce=B32D491151A0F1BA0E7AACD98104D90C62506B0BAD4ECC3B%2D904FB850BEBB60310CCFA931030A55C12B9E495362482D9B8F871318F71B0A44&redirect%5Furi=https%3A%2F%2Fbuiltvisible%2Esharepoint%2Ecom%2F%5Fforms%2Fdefault%2Easpx&state=OD0w&claims=%7B%22id%5Ftoken%22%3A%7B%22xms%5Fcc%22%3A%7B%22values%22%3A%5B%22CP1%22%5D%7D%7D%7D&wsucxt=1&cobrandid=11bd8083%2D87e0%2D41b5%2Dbb78%2D0bc43c8a8e8a&client%2Drequest%2Did=52727ca1%2Da0b9%2Db000%2D7295%2D111bb5dd55b1&sso_reload=true,0.01814,1326.157,31,1123.20126,car rentals
UK,https://www.firstchoice.co.uk/,0.07978,2432.313,99,2015.9644,hotel chains
UK,https://www.malmaison.com/,0.03079,4305.9801,1401,3902.76152,hotel chains
UK,https://www.cottages.com/,0.00226,1185.1525,615,4313.94966,hotel chains
UK,https://www.leonardohotels.co.uk/,0.00018,1916.31112,898,14853.7802,hotel chains
UK,https://www.littlewandlelettersandsounds.org.uk/,0.02769,2909.3746,238,2058.81121,hotel chains
UK,https://www.airbnb.com/,0.00013,4271.0855,998,7020.58938,hotel chains
UK,https://www2.inteletravel.uk/,0.03798,1877.1895,190,2072.301,hotel chains
UK,https://www.parkdeanresorts.co.uk/,0.03077,846.985,198,810.19391,hotel chains
UK,https://secure-hotel-tracker.com/,0,221.1405,16,221.1405,hotel chains
UK,https://www.mandarinoriental.com/en/,0.00086,5605.7551,2303,6247.29243,hotel chains
UK,https://direct-book.com/,0.00075,2041.8655,688,759.55784,hotel chains
UK,https://www.canopyandstars.co.uk/,0.00455,4365.6935,760,5937.90925,hotel chains
UK,https://www.wyndhamhotels.com/,0.06074,4655.56305,741,4435.48915,hotel chains
UK,https://www.sykescottages.co.uk/,0.02129,4441.918,59,1965.29801,hotel chains
UK,https://www.vrbo.com/,0.00341,1322.17,1520,2540.33961,hotel chains
UK,https://www.spabreaks.com/,0.03811,1124.794,203,1242.3276,hotel chains
UK,https://www.mrandmrssmith.com/,0.03076,816.557,48,653.4747,hotel chains
UK,https://www.voyage-prive.co.uk/login/index,0.08017,3632.7067,331,3161.83425,hotel chains
UK,https://www.champneys.com/,0.85809,2445.6465,300,4341.98465,hotel chains
UK,https://www.travelodge.co.uk/,0.18001,1912.7105,181,1566.39502,hotel chains
UK,https://www.premierinn.com/gb/en/home.html,0.34296,6352.964,2197,8098.54746,hotel chains
UK,https://holidaycottages.co.uk/,,,,,hotel chains
UK,https://www.coolstays.com/,0.0062,2797.2875,331,2520.95893,hotel chains
UK,https://www.bestwestern.co.uk/,0.0845,2185.737,3758,2664.22038,hotel chains
UK,https://www.hoseasons.co.uk/,0.00032,1319.959,504,3352.53496,hotel chains
UK,https://www.fourseasons.com/,0.22877,2843.2865,194,3008.25777,hotel chains
UK,https://www.hotels.com/,0.01151,1609.452,719,2126.91589,hotel chains
UK,https://eviivo.com/,0.00026,3178.89225,255,3516.31037,hotel chains
UK,https://expedia.biz/,,,,,hotel chains
UK,https://www.butlins.com/,0.00856,5485.636,858,8929.59243,hotel chains
UK,https://booking-directly.com/bloom/,0.05008,1235.8636,81,1065.34704,hotel chains
UK,https://www.hometogo.co.uk/,0,1182.7945,922,2693.26989,hotel chains
UK,https://www.guestreservations.com/,0.00389,3125.617,334,3304.43523,hotel chains
UK,https://trafalgartickets.com/,0,664.363,195,1906.19586,hotel chains
UK,https://www.travelup.com/en-gb,0.6084,3372.01726,55,2334.9598,hotel chains
UK,https://www.aspects-holidays.co.uk/,0.02117,3051.1925,517,2929.14597,hotel chains
UK,https://www.lodgify.com/,0.01427,1383.086,6939,9007.40727,hotel chains
UK,https://www.airbnb.co.uk/,0.00013,3554.8985,313,4274.30139,hotel chains
UK,https://hotels.uk.com/,,,,,hotel chains
UK,https://launchpad.izone-app.com/,0.0001,1029.513,68,959.40567,hotel chains
UK,https://en.freetobook.com/,0.02068,1999.469,107,2079.27197,hotel chains
UK,https://www.yha.org.uk/,0.00545,1025.1535,58,649.86048,hotel chains
UK,https://www.onthesnow.co.uk/,0.00382,2954.8182,599,5044.42771,hotel chains
UK,https://www.roccofortehotels.com/,0.00237,6244.9777,676,6363.9067,hotel chains
UK,https://www.opodo.co.uk/,0.46917,4116.60865,2550,11320.09853,hotel chains
UK,https://www.cloudbeds.com/,0.05159,5600.526,307,8034.96036,hotel chains
UK,https://www.marriott.com/default.mi,0.43315,8179.36725,595,10789.76627,hotel chains
UK,https://www.profitroom.com/,0.00874,1174.275,350,11804.06703,hotel chains
UK,https://journey.travel/products/ecommerce-platform,0.0585,1757.054,113,2838.57936,hotel chains
UK,https://www.siteminder.com/,0.03784,,,,hotel chains
UK,https://www.travelzoo.com/de/,0.03782,3235.37835,207,4564.80266,hotel chains
UK,https://www.barcelo.com/de-de/,0.00929,4575.826,480,4764.41795,hotel chains
UK,https://www.booking.com/,0.39081,4138.305,850,3359.17891,hotel chains
UK,https://www.village-hotels.co.uk/,0.0066,5188.7778,445,6092.119,hotel chains
UK,https://www.zenhotels.com/,0.45146,5505.0515,492,6362.86954,hotel chains
UK,https://www.littlehotelier.com/,0.01503,2147.5505,315,2584.32883,hotel chains
UK,https://www.aph.com/,0.07167,2999.618,205,1882.01105,hotel chains
UK,https://expediagroup.com/,0.1912,3329.958,199,3593.34197,hotel chains
UK,https://thelight.co.uk/,0.03278,803.5701,33,803.5701,hotel chains
UK,https://www.trustyou.com/,0.01047,1989.7372,132,2021.22038,hotel chains
UK,https://hello.pricelabs.co/,0.00152,1922.23135,908,4359.8655,hotel chains
UK,https://www.disneyholidays.de/walt-disney-world/,0.00094,2583.8305,151,3508.01073,hotel chains
UK,https://www.secretescapes.com/,0.38823,3501.4395,382,3307.1625,hotel chains
UK,https://www.itison.com/,0.00968,1572.318,92,1345.23434,hotel chains
UK,https://www.agoda.com/,0.11868,1794.803,330,3626.29977,hotel chains
UK,https://www.melia.com/de,0.00001,1672.8635,1298,4393.16389,hotel chains
UK,https://www.laterooms.com/,0.01014,3225.2015,417,1950.30962,hotel chains
UK,https://www.belmond.com/,0.01459,1648.4392,266,3953.88954,hotel chains
UK,https://discover.hotelbeds.com/,0.01432,5728.3728,549,5544.72182,hotel chains
UK,https://www.warnerleisurehotels.co.uk/,0.00409,1652.021,91,4639.18597,hotel chains
UK,https://www.thepighotel.com/,0.01277,3643.07325,293,5421.27844,hotel chains
UK,https://www.macdonaldhotels.co.uk/,0.02987,4008.8451,1165,5471.54203,hotel chains
UK,https://www.trivago.co.uk/,0.00281,946.0618,135,1444.51035,hotel chains
UK,https://www.hostelworld.com/,0.00094,1743.042,303,1982.23298,hotel chains
UK,https://www.lastminute-cottages.co.uk/,0.01022,3185.18685,249,1475.99484,hotel chains
UK,https://login.microsoftonline.com/72f83bbd-7a05-4af6-b535-7d194431b701/oauth2/authorize?client%5Fid=00000003%2D0000%2D0ff1%2Dce00%2D000000000000&response%5Fmode=form%5Fpost&response%5Ftype=code%20id%5Ftoken&resource=00000003%2D0000%2D0ff1%2Dce00%2D000000000000&scope=openid&nonce=5F5EF2E670D8992C3D5141F76E0BE181C801D5BBBD2843F9%2DBA404281D92ABF950017EDA6BAF1B4FE2F8FBA982CE7C16719B931CC9DFF4142&redirect%5Furi=https%3A%2F%2Finfinitycloud%2Esharepoint%2Ecom%2F%5Fforms%2Fdefault%2Easpx&state=OD0w&claims=%7B%22id%5Ftoken%22%3A%7B%22xms%5Fcc%22%3A%7B%22values%22%3A%5B%22CP1%22%5D%7D%7D%7D&wsucxt=1&cobrandid=11bd8083%2D87e0%2D41b5%2Dbb78%2D0bc43c8a8e8a&client%2Drequest%2Did=0e7e7ca1%2De0e3%2Db000%2D84fb%2Df129b2e9dd15&sso_reload=true,0.01814,1262.229,25,1078.46426,hotel chains
UK,https://www.expedia.co.uk/,0.01365,1504.79,223,3006.98021,hotel chains
UK,https://www.expediapartnercentral.com,0.00103,1332.4035,68,1411.46814,hotel chains
UK,https://expediagroup.com/,0.13457,3255.45,43,3490.78553,hotel chains
UK,https://reserve-online.net/,,,,,hotel chains
UK,https://travelclick.com/,,,,,hotel chains
UK,https://www.expedia.com/,,,,,hotel chains
UK,https://www.hilton.com/,,,,,hotel chains
UK,https://hyatt.com/,,,,,hotel chains
UK,https://stayforlong.co.uk/,,,,,hotel chains
US,https://ihg.com,0.58852,5474.93150,469.00000,3783.92990,hotel chains
US,https://rci.com,0.01958,4583.91700,615.00000,6200.46927,hotel chains
US,https://sonesta.com,0.00058,9408.94550,614.00000,2828.63764,hotel chains
US,https://bwhhotelgroup.com,0.40527,4121.05250,439.00000,4061.17954,hotel chains
US,https://riu.com,0.00093,5509.58749,403.00000,10717.01603,hotel chains
US,https://secure-hotel-tracker.com,0.00000,232.30700,16.00000,232.30700,hotel chains
US,https://cloud.m3as.com,0.01282,4095.68350,2474.00000,3263.49355,hotel chains
US,https://airbnb.ca,0.00013,3651.47680,519.00000,7282.29199,hotel chains
US,https://druryhotels.com,0.02887,12333.48900,283.00000,4286.66747,hotel chains
US,https://fourseasons.com,0.28177,2419.64210,198.00000,3275.46262,hotel chains
US,https://hotels.com,0.01340,1666.34900,272.00000,2213.85667,hotel chains
US,https://hometogo.com,0.00000,1511.97650,878.00000,1924.33001,hotel chains
US,https://hotelplanner.com,0.04186,11922.55520,2396.00000,24001.01260,hotel chains
US,https://windsurfercrs.com,,,,,hotel chains
US,https://innroad.com,0.00035,2097.01250,212.00000,2833.36265,hotel chains
US,https://snow.com,0.00147,6281.11800,159.00000,3969.88455,hotel chains
US,https://sandals.com,0.01395,6579.48650,563.00000,4099.63895,hotel chains
US,https://igms.com,0.00032,1051.16050,30.00000,2095.30310,hotel chains
US,https://airdna.co,0.00910,2204.04080,168.00000,3093.97146,hotel chains
US,https://bestwestern.com,0.00348,1322.90960,239.00000,1667.79582,hotel chains
US,https://airbnb.com,0.00013,3957.51290,644.00000,5852.71922,hotel chains
US,https://travelclick.com,,,,,hotel chains
US,https://caesars.com,0.53064,13856.91801,5897.00000,16985.30573,hotel chains
US,https://hyatt.com,,,,,hotel chains
US,https://bookonline.com,0.00058,865.10050,137.00000,1363.04145,hotel chains
US,https://reservations.com,0.01230,1466.73100,273.00000,2180.14927,hotel chains
US,https://escapia.com,0.00098,1289.33000,112.00000,1389.53683,hotel chains
US,https://direct-book.com,0.00075,2034.37950,575.00000,773.67134,hotel chains
US,https://kalahariresorts.com,0.00904,657.26700,106.00000,514.02100,hotel chains
US,https://wynnlasvegas.com,0.02141,4251.18750,156.00000,4921.14708,hotel chains
US,https://hospitable.com,0.00286,1740.43050,85.00000,5298.51466,hotel chains
US,https://wyndhamhotels.com,0.08438,4378.43940,7080.00000,6546.67703,hotel chains
US,https://vrbo.com,0.00469,1281.63050,364.00000,2082.32071,hotel chains
US,https://mgmresorts.com,0.71985,9034.62450,1719.00000,6591.44775,hotel chains
US,https://vaxvacationaccess.com,,,,,hotel chains
US,https://ownerrez.com,0.00115,2745.04500,31.00000,2351.57366,hotel chains
US,https://ritzcarlton.com,0.06244,4295.05703,3234.00000,17828.55338,hotel chains
US,https://quore.com,0.00063,2090.80890,377.00000,3243.90214,hotel chains
US,https://reservationdesk.com,0.01467,1762.34050,64.00000,2635.38735,hotel chains
US,https://hotelsone.com,0.01493,1935.04250,168.00000,1675.78745,hotel chains
US,https://reseze.net,0.00000,250.18350,16.00000,385.86307,hotel chains
US,https://guestreservations.com,0.00389,2737.39985,291.00000,2458.45732,hotel chains
US,https://fairmont.com,0.41853,3151.05750,143.00000,3884.17891,hotel chains
US,https://hyattinclusivecollection.com,0.00617,3890.11050,408.00000,5777.98881,hotel chains
US,https://nor1upgrades.com,0.02830,1477.60700,16.00000,1505.89348,hotel chains
US,https://intervalworld.com,0.04361,3557.10850,113.00000,4765.31650,hotel chains
US,https://lodgify.com,0.01441,1371.35150,1198.00000,2387.97411,hotel chains
US,https://omnihotels.com,0.00590,3085.09400,289.00000,7364.82524,hotel chains
US,https://thinkreservations.com,0.00749,2631.50441,90.00000,1498.45015,hotel chains
US,https://cloudbeds.com,0.05159,4937.67825,2693.00000,12982.99929,hotel chains
US,https://revinate.com,0.95584,2767.53600,77.00000,3781.72152,hotel chains
US,https://marriottvacationclub.com,0.96885,4840.10100,273.00000,4727.82290,hotel chains
US,https://marriott.com,0.47199,8251.19200,219.00000,7934.97772,hotel chains
US,https://greatwolf.com,0.02937,1868.52975,302.00000,4254.28720,hotel chains
US,https://hardrock.com,0.00361,2389.01425,146.00000,2805.76146,hotel chains
US,https://wyndham.com,0.06508,4481.62900,361.00000,3802.03877,hotel chains
US,https://familydestinationsguide.com,0.90545,1734.48300,113.00000,1748.14995,hotel chains
US,https://expediapartnercentral.com,0.00277,1006.35400,78.00000,1408.38689,hotel chains
US,https://littlehotelier.com,0.01929,1422.78200,85.00000,1661.96147,hotel chains
US,https://choiceadvantage.com,0.00438,1009.78100,64.00000,1510.54783,hotel chains
US,https://expediagroup.com,0.04141,3543.37500,47.00000,2809.47701,hotel chains
US,https://akia.ai,0.00370,2057.41700,157.00000,3518.03889,hotel chains
US,https://hostaway.com,0.14023,2380.41590,150.00000,2162.92120,hotel chains
US,https://hyattconnect.com,,,,,hotel chains
US,https://pricelabs.co,0.00159,2527.88882,481.00000,3733.38803,hotel chains
US,https://reservationcounter.com,0.00795,1207.77150,31.00000,1188.71547,hotel chains
US,https://clchotels.com,,,,,hotel chains
US,https://choicehotels.com,,,,,hotel chains
US,https://travelzoo.com,0.03782,2848.88850,244.00000,4397.25386,hotel chains
US,https://hilton.com,,,,,hotel chains
US,https://booking.com,0.35745,4399.73025,870.00000,3408.46800,hotel chains
US,https://motel6.com,0.02786,4541.87265,651.00000,4786.25213,hotel chains
US,https://costcotravel.com,,,,,hotel chains
US,https://southwesthotels.com,0.00012,4373.50010,128.00000,3527.50700,hotel chains
US,https://resnexus.com,0.31465,1985.12990,39.00000,2529.27909,hotel chains
US,https://expedia.com,0.00433,1776.03250,529.00000,3641.05152,hotel chains
US,https://trackhs.com,0.05030,2966.28400,79.00000,3758.68427,hotel chains
US,https://hostelworld.com,0.00082,1851.76040,547.00000,2770.21158,hotel chains
US,https://hiltongrandvacations.com,0.00421,2629.50660,1094.00000,13395.04246,hotel chains
US,https://canarytechnologies.com,0.08477,3611.53610,243.00000,3462.74387,hotel chains
US,https://choicecentral.com,0.04644,778.92650,16.00000,1976.33637,hotel chains
US,https://vmcloudpms.com,0.00000,1753.39500,31.00000,1313.11652,hotel chains
US,https://guestinternet.com,0.04241,2696.10785,56.00000,1678.29678,hotel chains
US,https://airbnb.ie,0.00013,3772.29560,224.00000,3318.30088,hotel chains
US,https://vacasa.com,0.00052,3517.20580,75.00000,3298.35178,hotel chains
US,https://holidayinnclub.com,0.00000,1883.47400,195.00000,3164.47408,hotel chains
US,https://trivago.com,0.00000,1114.55010,341.00000,1340.41923,hotel chains
US,https://reservationstays.com,,,,,hotel chains
US,https://agoda.com,0.03291,1666.69200,360.00000,3820.21872,hotel chains
US,https://westgateresorts.com,0.00194,4678.11500,63.00000,4969.96113,hotel chains
US,https://hotelkeyapp.com,,,,,hotel chains
US,https://msicloudpm.com,,,,,hotel chains
US,https://skytouchhos.com,0.00005,1695.64500,16.00000,2631.05492,hotel chains
US,https://streamlinevrs.com,0.49726,1507.83950,273.00000,3514.95904,hotel chains
US,https://dollarsonthenet.net,0.00012,576.97200,16.00000,1942.26907,hotel chains
US,https://accor.com,0.00436,685.58100,196.00000,647.74222,hotel chains
US,https://extendedstayamerica.com,0.00040,1734.95225,108.00000,1917.62771,hotel chains
UK,https://swiss.com,0.06268,2970.77550,214.00000,1887.56168,air travel
UK,https://autocab365.com,0.00000,770.00000,38.00000,660.00000,air travel
UK,https://businesstraveller.com,0.07801,2720.47750,144.00000,2537.42992,air travel
UK,https://skyscanner.net,0.00002,1852.30200,89.00000,1727.37642,air travel
UK,https://purpleparking.com,0.02663,1916.19580,295.00000,1150.10661,air travel
UK,https://shop.swiss.com,0.02101,2812.82500,383.00000,1603.80279,air travel
UK,https://netflights.com,0.17756,3372.58860,302.00000,5191.14037,air travel
UK,https://ethiopianairlines.com,0.06270,4477.90950,305.00000,8288.33931,air travel
UK,https://shopping.ba.com,0.30190,4428.06800,839.00000,5337.82798,air travel
UK,https://aa.com,0.00388,3770.62400,242.00000,4668.51790,air travel
UK,https://aerlingus.com,0.01241,2422.25900,159.00000,1677.82576,air travel
UK,https://finnair.com,0.00000,5742.72650,542.00000,6533.19801,air travel
UK,https://shop.lufthansa.com,0.00029,3665.98250,648.00000,2586.31928,air travel
UK,https://skyparksecure.com,0.08192,1308.83634,65.00000,890.35772,air travel
UK,https://avinode.com,0.53900,942.66700,168.00000,1518.62236,air travel
UK,https://lufthansa.com,0.03522,2268.00720,405.00000,2270.03350,air travel
UK,https://easyjet.com,0.07125,1473.43275,352.00000,1854.12851,air travel
UK,https://aviasales.ru,0.05103,5721.43960,1004.00000,2313.43252,air travel
UK,https://esky.co.uk,0.04873,3329.77050,216.00000,4944.30148,air travel
UK,https://goindigo.in,,,,,air travel
UK,https://aegeanair.com,0.02371,3308.15300,736.00000,4684.93263,air travel
UK,https://x-onweb.com,0.00006,1110.45300,86.00000,1125.60569,air travel
UK,https://ba.com,,,,,air travel
UK,https://london-luton.co.uk,0.01287,1770.19000,185.00000,2580.41924,air travel
UK,https://edinburghairport.com,0.00000,2110.84400,148.00000,2853.27398,air travel
UK,https://qantas.com,0.06139,3023.37700,173.00000,2576.10241,air travel
